MD;DTS_core;DTC_core;RHOB_core;E_sta_core;PR_sta_core
2795.2;738.5152395;348.2606175;2.364608191;7.719957354;0.326498951
2795.3;738.4373805;351.5537515;2.367292752;7.657790714;0.341026354
2795.4;738.6444915;354.4947769;2.369161894;7.737308945;0.264260945
2795.5;739.1102716;357.1054722;2.3703127;7.2184515;0.305633339
2795.6;740.3559831;358.2272647;2.37030125;7.374738772;0.30896926
2795.7;742.1126363;359.4516177;2.368860856;6.834691859;0.370320211
2795.8;744.3802312;360.7785313;2.36599152;7.031265754;0.32247055
2795.9;746.7209648;361.44952;2.362423078;7.614674919;0.318237852
2796;749.1593647;361.6064678;2.361842366;7.225066671;0.259763971
2796.1;751.7106642;361.1756907;2.364785737;8.608228087;0.304653676
2796.2;753.416128;360.6662308;2.362971416;7.396221335;0.311926854
2796.3;754.7453391;359.6661889;2.360710982;6.293604958;0.324209923
2796.4;755.6295199;357.995612;2.358253859;6.672251191;0.280720336
2796.5;756.3979497;355.7367055;2.360362702;6.396216162;0.270013185
2796.6;756.7981181;354.1960001;2.362973928;6.99267772;0.358488099
2796.7;756.6184232;353.9337529;2.365577083;6.726302573;0.30853598
2796.8;755.8679359;355.062642;2.371991688;6.821833346;0.3318248
2796.9;755.4727961;356.7235941;2.37737629;6.728229266;0.330048659
2797;755.9478218;358.9777678;2.379557035;5.996922809;0.306182833
2797.1;757.5916538;361.186894;2.377312334;6.085198835;0.336630353
2797.2;759.8887686;363.1607653;2.373981328;6.837705028;0.275694908
2797.3;763.1115528;364.6087819;2.370382306;6.808610883;0.305649148
2797.4;763.1174943;365.1039225;2.36674609;6.041993054;0.33233502
2797.5;762.4637597;365.4041692;2.362307517;6.730377259;0.337320284
2797.6;762.5148423;365.9146498;2.35561517;7.571467769;0.350161724
2797.7;761.3195837;366.243558;2.353397755;6.567061172;0.290023893
2797.8;759.2788037;366.4060127;2.353658965;7.671996355;0.324843822
2797.9;755.7928336;366.2044981;2.357133602;6.681220304;0.252732273
2798;751.559038;365.2187432;2.361696447;7.508436629;0.362165021
2798.1;746.9672668;363.8809972;2.366037159;6.33980559;0.256296821
2798.2;742.2047577;362.4708727;2.367241329;7.096863675;0.29406284
2798.3;738.076195;360.9976231;2.362843824;7.316329656;0.25224322
2798.4;734.7802845;359.3985221;2.35613753;7.336041515;0.251255584
2798.5;734.5931133;357.2260938;2.35297519;7.579128072;0.346957838
2798.6;735.8803187;355.4821971;2.352446274;6.964997313;0.357160567
2798.7;738.1915726;354.1258773;2.353637818;7.89857335;0.356846589
2798.8;741.5864107;353.893914;2.355787193;7.065344442;0.370276977
2798.9;745.9385309;353.2571981;2.361490344;6.634672993;0.332032828
2799;750.6979527;352.3879069;2.369441158;7.514040768;0.299055247
2799.1;750.978232;352.466787;2.372288378;6.521616908;0.335994195
2799.2;752.2236175;351.6557472;2.37077297;5.219992771;0.295310546
2799.3;754.2991127;350.1022375;2.365576738;7.705012016;0.32936452
2799.4;756.7657355;349.3136184;2.362119355;6.163826544;0.322222251
2799.5;758.6350439;349.2437215;2.360262199;7.733494186;0.323943074
2799.6;759.9070378;349.8925468;2.360005272;6.880672099;0.395030886
2799.7;763.4239974;350.832297;2.358088352;6.462824239;0.345656399
2799.8;768.4699654;351.7482522;2.357171074;6.727428777;0.388489918
2799.9;775.2570727;352.6293042;2.357467058;6.89716922;0.39127155
2800;775.7416352;353.726637;2.357728836;6.345884088;0.315189193
2800.1;773.1808978;355.2522478;2.356187105;6.020619401;0.335299322
2800.2;766.9702898;357.3502259;2.352157831;7.091824107;0.280307282
2800.3;764.695515;358.7381652;2.349254661;6.850945766;0.331455546
2800.4;763.3295857;359.8495867;2.346930325;6.961759023;0.368349257
2800.5;762.7329958;360.6385681;2.345346253;6.64294995;0.319050283
2800.6;763.0436066;360.2154089;2.351170599;6.233134452;0.32697399
2800.7;763.5027186;359.2902157;2.356996872;6.643498267;0.316818261
2800.8;763.9634175;357.7735291;2.360485783;5.951908553;0.325668337
2800.9;765.8879465;356.8410565;2.36148087;7.223798366;0.346542633
2801;767.9863264;356.117091;2.363210816;6.688854506;0.303788517
2801.1;769.7405918;355.5804104;2.367932759;7.047740176;0.312779352
2801.2;768.5675612;354.9660961;2.370117849;7.05353108;0.338529547
2801.3;765.8997907;354.4340176;2.370404328;7.093332212;0.319795818
2801.4;761.3276805;354.1983162;2.367323552;6.799055847;0.303382797
2801.5;758.2534075;353.4961202;2.3651428;6.864365231;0.356528582
2801.6;755.6120326;352.5767536;2.363747926;6.404068656;0.288567519
2801.7;752.6396225;351.4685305;2.364018186;7.290856593;0.335859708
2801.8;751.2174108;350.8227155;2.369134712;6.093563538;0.323280837
2801.9;750.8113225;350.4582325;2.375403439;6.424876118;0.349224867
2802;752.0076641;350.4725758;2.377459328;7.06281476;0.297471866
2802.1;754.1940741;347.3193499;2.367367211;6.908198972;0.349200423
2802.2;756.8085092;342.6885198;2.352384762;7.148087619;0.289206525
2802.3;758.9191674;339.0047568;2.345804095;7.212248;0.26802032
2802.4;761.5566585;336.9000325;2.345386238;7.092241642;0.322302866
2802.5;764.4028375;335.9883441;2.349226597;6.90370277;0.33337174
2802.6;766.2211291;337.1037966;2.357396041;8.068095366;0.299804965
2802.7;766.5625897;338.8110626;2.363043553;7.757988315;0.37753946
2802.8;765.6251565;341.0407144;2.366674382;7.118296166;0.345127856
2802.9;761.4061126;344.7403851;2.367321407;8.2565309;0.350578027
2803;757.018751;346.1283808;2.367953354;7.521820388;0.305470793
2803.1;752.512074;345.3751204;2.368718194;6.877531505;0.345888712
2803.2;749.1846544;336.1913447;2.376624123;6.778815806;0.329627632
2803.3;749.1706075;325.0583185;2.383045739;6.655751608;0.396045037
2803.4;752.4699333;311.9760418;2.387983043;6.689188627;0.416877341
2803.5;754.2834388;305.5979993;2.418282616;7.478979647;0.385489584
2803.6;754.1897497;302.0658292;2.444069856;7.191185899;0.263245471
2803.7;751.8927766;301.7138497;2.463952397;8.275655529;0.374852978
2803.8;749.1208278;305.5347026;2.434172279;7.093375357;0.352501443
2803.9;747.529957;312.1469638;2.40785877;7.570340116;0.417062959
2804;747.6119659;322.2462088;2.390710043;7.212124377;0.38512301
2804.1;748.1932903;331.6225505;2.384749798;8.032881449;0.339803826
2804.2;749.1140313;339.1882765;2.382358909;6.834318612;0.365076825
2804.3;750.4980381;343.9308927;2.383763382;7.513297993;0.344708181
2804.4;746.6223545;346.3565344;2.388038011;7.958262354;0.319681359
2804.5;741.8361432;348.1695732;2.389961039;7.132990832;0.329143342
2804.6;736.9445278;349.525618;2.38641221;6.816005892;0.305509985
2804.7;735.7581834;347.294331;2.381968567;7.184839759;0.313106177
2804.8;733.7175951;345.2935038;2.381473033;7.04256268;0.340676027
2804.9;727.785949;345.6678298;2.39064807;7.794713392;0.286533233
2805;723.8244585;346.265886;2.396463476;8.040423072;0.273331204
2805.1;721.8726373;346.7613609;2.400224425;7.844058464;0.305587185
2805.2;724.0590796;346.7852719;2.400835059;7.3591426;0.291489215
2805.3;727.7027794;347.5995585;2.394098671;7.563489732;0.329499127
2805.4;731.69714;348.4556696;2.38510917;7.981225571;0.29860259
2805.5;735.1194463;348.4754966;2.377283551;6.489509472;0.319543435
2805.6;736.516097;349.8559892;2.369521944;6.536083192;0.288997063
2805.7;736.7478422;351.8219749;2.362716493;6.938031613;0.328148054
2805.8;735.627647;353.7986688;2.360141886;6.989325605;0.343390842
2805.9;734.235714;354.1898771;2.368516169;6.95837855;0.311633328
2806;732.4925583;353.6395712;2.381049834;8.038403077;0.342136727
2806.1;729.4518075;352.32295;2.384486198;8.472204971;0.319680645
2806.2;726.1839876;350.8384161;2.384008263;6.973544779;0.324206902
2806.3;723.0119468;349.1715099;2.382478871;7.196025107;0.28844276
2806.4;721.9544604;346.7894813;2.393078145;7.445043867;0.351911386
2806.5;721.5357224;344.8161597;2.396229346;7.84430263;0.303033518
2806.6;721.531396;343.255654;2.393677727;7.387251414;0.287582632
2806.7;720.773028;343.525888;2.386279065;7.970628232;0.340674963
2806.8;719.5988809;343.5443835;2.385172612;7.417723402;0.274023509
2806.9;718.0800712;343.3368777;2.389285081;7.776446165;0.314140756
2807;717.0277228;342.563063;2.386483349;7.808516193;0.302429739
2807.1;717.0546144;341.9474118;2.38439154;7.288632785;0.356227177
2807.2;718.1607462;341.4899241;2.383009653;7.875468497;0.308611849
2807.3;723.2749199;341.2695564;2.386568393;7.417439854;0.325721325
2807.4;731.5227536;341.4906652;2.387842006;6.500706649;0.287670002
2807.5;743.3532093;342.2243482;2.386314715;6.210910281;0.299216685
2807.6;749.475691;344.0167731;2.382560739;7.65727806;0.299071955
2807.7;752.4740476;346.1819639;2.379248321;7.546104374;0.323768622
2807.8;751.6612705;348.7686029;2.376741946;7.053584742;0.318667924
2807.9;748.4550988;349.0130091;2.375033598;7.199234802;0.376544087
2808;745.7904387;348.2130204;2.373855472;7.323903001;0.292622908
2808.1;744.4431877;346.1336343;2.373397771;7.153667036;0.354976105
2808.2;742.7945089;344.4434106;2.376665457;7.684839588;0.347243266
2808.3;739.5079099;343.1410737;2.377712767;7.724722007;0.339866583
2808.4;733.1370717;342.4687162;2.373272692;7.37340165;0.328577969
2808.5;728.1038602;341.6077557;2.367171482;8.149289258;0.319908851
2808.6;724.6471498;340.4350172;2.364672949;8.537132568;0.355054528
2808.7;724.1838161;338.6313983;2.371431489;6.986815766;0.296117011
2808.8;720.2584846;337.3112948;2.376419554;7.234209184;0.32363949
2808.9;715.603577;336.5869005;2.379898978;7.966914144;0.34512917
2809;711.651342;337.1698388;2.380505847;7.3113051;0.302857825
2809.1;708.1829666;339.3940684;2.380456212;7.998833422;0.347252754
2809.2;705.2510649;341.9367796;2.380646084;7.240576665;0.328984921
2809.3;703.6184625;343.5640959;2.382502926;7.999806973;0.373938733
2809.4;703.3999895;342.7476712;2.383424728;7.991452489;0.292509361
2809.5;703.8974777;340.7916808;2.388166832;7.987845755;0.368505628
2809.6;704.8956476;338.4154489;2.412138095;7.965305359;0.317004931
2809.7;707.4570549;337.4761933;2.430975196;8.145532284;0.333737132
2809.8;710.8046909;337.506415;2.442506059;7.574571898;0.328050345
2809.9;714.035149;338.9446828;2.42540282;8.052581568;0.346452211
2810;717.7910311;341.2505096;2.407559803;7.705039312;0.309777772
2810.1;721.9088846;344.0789908;2.39042833;8.677414841;0.345657192
2810.2;726.386174;346.8257942;2.383781471;7.85565355;0.291397998
2810.3;729.4854113;347.2841408;2.381309023;7.716736555;0.270607803
2810.4;731.4317738;346.0642637;2.381833252;8.244722223;0.325396626
2810.5;730.950194;344.5143618;2.381947442;7.677735799;0.359061292
2810.6;730.1191555;343.0653634;2.380307129;8.077315704;0.320468436
2810.7;729.0052761;341.7067345;2.377193733;7.679421514;0.332843217
2810.8;728.6188463;340.5644233;2.375133609;8.074243805;0.302170449
2810.9;730.1277602;340.8516108;2.378673968;7.38493291;0.313686771
2811;733.5320179;342.568297;2.38781481;6.792861001;0.255856758
2811.1;737.6031098;344.8657843;2.393459508;7.649643696;0.297959513
2811.2;743.190123;345.9973985;2.396478568;6.947353702;0.304327745
2811.3;750.5407203;345.7464645;2.396499116;6.485914916;0.308451948
2811.4;748.0555259;344.2497643;2.387629289;6.985281625;0.357674267
2811.5;743.7347574;343.1705327;2.379960706;7.885040707;0.320369601
2811.6;737.7461333;342.7776147;2.374734634;6.976645161;0.305063413
2811.7;734.9051383;344.560491;2.377952014;7.933604193;0.333336731
2811.8;733.7428413;345.566011;2.381100476;7.47557934;0.323577211
2811.9;734.7488498;344.9087708;2.382605807;7.821756505;0.33268421
2812;734.794946;342.6108;2.379849004;7.423617965;0.317200473
2812.1;733.7631709;340.5721236;2.376092302;7.791340055;0.351442889
2812.2;730.9423949;339.5552629;2.371741477;7.175272763;0.32419789
2812.3;728.3080208;341.1503784;2.377906024;6.539254729;0.327135371
2812.4;727.5855028;342.5416919;2.384654917;8.125492734;0.329953539
2812.5;731.2285084;342.1196262;2.387381359;7.406517958;0.321505845
2812.6;733.3470717;342.6943141;2.388100464;7.20735938;0.347197153
2812.7;734.459448;343.6267438;2.389006847;8.145712743;0.37152037
2812.8;733.9318247;344.7772065;2.392057664;7.368034821;0.302620794
2812.9;734.7355769;345.0535632;2.40203741;8.11520289;0.311805736
2813;736.4451814;344.9317514;2.411668269;6.795005247;0.331925327
2813.1;739.707949;344.4871249;2.411430792;7.692914026;0.346829049
2813.2;741.7030306;345.3223689;2.401777804;7.311674553;0.334171951
2813.3;742.6731989;346.9488325;2.389479659;7.354579254;0.334274067
2813.4;741.4493235;349.6809467;2.383514018;7.292690451;0.363933355
2813.5;741.3588087;351.038025;2.380652644;7.223144896;0.391915998
2813.6;742.0015271;351.361528;2.380439953;7.220860757;0.323045561
2813.7;743.5618695;349.6872295;2.386674285;7.232942517;0.319052058
2813.8;742.8732683;348.8671865;2.391549261;6.985309914;0.374285068
2813.9;740.8558829;348.531039;2.394028108;7.405387405;0.300850107
2814;739.2849024;347.8377676;2.382440181;6.879870873;0.295900892
2814.1;738.9262792;347.0157264;2.373402752;7.098075489;0.291624652
2814.2;739.35488;346.0918499;2.366899917;7.278905013;0.299803381
2814.3;738.3626714;345.0334249;2.371170747;7.300084594;0.272661436
2814.4;737.166984;343.7423002;2.372655411;7.336254946;0.299562293
2814.5;735.8397879;342.2559078;2.371726475;7.233526844;0.261326117
2814.6;736.5620259;340.9144533;2.368827807;7.254846986;0.273815506
2814.7;738.547777;339.8982431;2.369789011;7.676506054;0.387826884
2814.8;741.7970411;339.2072772;2.374610085;7.602917025;0.338705925
2814.9;745.5902303;338.860428;2.377499856;7.814129152;0.331167897
2815;748.3738033;338.7629297;2.379034576;7.048196266;0.338515861
2815.1;749.9591436;338.9499033;2.379024851;6.778598139;0.320080538
2815.2;750.1277301;339.7510141;2.378490966;6.930254101;0.367790473
2815.3;749.9796359;341.2767623;2.377846414;7.242280729;0.311845726
2815.4;749.5191017;343.7490665;2.377095238;7.13326133;0.296380161
2815.5;748.0119762;346.2917254;2.38122766;5.756280384;0.375170128
2815.6;746.1046882;348.3190823;2.384138763;6.908352332;0.332904247
2815.7;743.7342364;349.492929;2.384171859;6.950162626;0.337035179
2815.8;743.4465025;349.667521;2.376268829;6.888707567;0.305384479
2815.9;743.3546716;349.1960427;2.36834671;6.345802523;0.394793066
2816;742.984973;347.7861981;2.362895395;8.124258336;0.29848885
2816.1;741.1290554;346.0219145;2.362386453;7.456140472;0.323727907
2816.2;739.0109901;344.0430304;2.36349124;8.305719791;0.331854377
2816.3;737.0424806;341.744954;2.365829938;6.589318555;0.392503959
2816.4;736.2280732;339.6222342;2.36820791;7.689110358;0.311355449
2816.5;735.8987479;338.0382525;2.371912018;7.209875857;0.362436569
2816.6;736.0235727;337.8468326;2.379358991;7.388540804;0.35147082
2816.7;736.3990647;338.3897445;2.382148683;8.015356112;0.378691842
2816.8;736.3692721;339.449346;2.382726337;8.047489494;0.329017271
2816.9;734.5903052;341.4260893;2.381262886;6.892474813;0.283558854
2817;732.2414491;342.9355252;2.373612755;6.903555278;0.346116496
2817.1;729.7874339;344.0112192;2.363799776;8.316946132;0.313220969
2817.2;727.9670015;344.0233394;2.356212575;7.045129725;0.280780643
2817.3;727.4559149;342.7292222;2.359069793;6.489154253;0.29965322
2817.4;727.7897648;340.8672044;2.367582754;8.210690444;0.331891043
2817.5;729.1705111;339.6502453;2.377786756;6.819116715;0.288306883
2817.6;730.7383443;339.2508983;2.381842243;7.504028758;0.322951179
2817.7;732.1565545;339.5280488;2.381731629;7.913553783;0.388105183
2817.8;731.1961613;341.3836232;2.378042102;8.077035597;0.30195861
2817.9;730.8539814;343.988788;2.378085118;7.441185835;0.347510962
2818;730.9766654;347.1257932;2.380788471;7.606240846;0.314633311
2818.1;731.3686942;350.0909905;2.382825381;7.223537826;0.308001326
2818.2;730.9330241;351.7748899;2.380293755;7.362766387;0.302575419
2818.3;729.8022739;352.3382333;2.373879618;8.659454491;0.365333967
2818.4;729.1613531;351.476646;2.367916487;6.865219792;0.334668532
2818.5;729.9394988;350.3133057;2.364055439;7.379264944;0.307213188
2818.6;732.1367109;348.8482121;2.362296475;7.050587878;0.316784772
2818.7;732.6389181;348.6229591;2.360820504;6.848363976;0.304404296
2818.8;732.2353343;348.7706235;2.359035793;7.369117993;0.284199613
2818.9;730.8090386;349.3263571;2.356881869;7.992294441;0.347660505
2819;731.2614384;348.4326751;2.359489915;6.801428128;0.326967159
2819.1;732.6518973;347.4160173;2.361779097;7.050386674;0.295713955
2819.2;735.1721717;346.3572959;2.363208197;8.252826832;0.317263237
2819.3;734.979217;347.3136512;2.361445185;7.500433182;0.281595776
2819.4;733.7961194;348.7155142;2.359718621;7.682241829;0.338773314
2819.5;731.4893974;350.4789521;2.358630209;7.699884554;0.366899809
2819.6;730.763854;350.9512385;2.360774953;7.416721414;0.270471925
2819.7;730.8197669;350.6045864;2.363113617;7.345475869;0.279255405
2819.8;731.8929634;349.0762406;2.364807016;7.15346163;0.282854678
2819.9;731.760273;347.5502985;2.365520584;7.109917106;0.333803719
2820;730.9932529;346.0941716;2.368493852;8.274315614;0.331987264
2820.1;729.3637793;344.7997158;2.377241618;8.417048839;0.337769911
2820.2;730.2247257;343.2501887;2.384867223;8.162282958;0.333054365
2820.3;732.4259006;341.8381822;2.390998411;7.622271429;0.356901639
2820.4;736.4423594;341.0223421;2.393777085;8.245163262;0.320317636
2820.5;738.5449735;341.7444069;2.393528596;7.018798311;0.311584538
2820.6;739.5158032;343.5210811;2.391814078;7.757617737;0.339371196
2820.7;738.8580195;347.1210568;2.388672756;7.043626362;0.344969778
2820.8;737.3474885;349.0377162;2.386306719;7.892291631;0.314115295
2820.9;735.4304582;349.6380917;2.384375773;6.847587205;0.364700831
2821;733.3264858;347.5285368;2.382913263;7.570448038;0.318178441
2821.1;731.387217;345.3237835;2.379343836;7.188402656;0.281928275
2821.2;729.4352233;343.4471058;2.37592252;7.423161535;0.324572679
2821.3;726.8838579;343.8870061;2.380078375;7.20413918;0.282296438
2821.4;723.3949342;344.7470453;2.390997557;7.383485584;0.365715187
2821.5;719.390612;345.81888;2.406028327;7.243487015;0.310955742
2821.6;715.9193968;346.4793314;2.420756007;7.931497562;0.272832599
2821.7;712.7228561;346.3411754;2.439036372;8.312813916;0.252447583
2821.8;709.8484345;345.5923704;2.45900619;8.326752528;0.386841207
